Date,Open,High,Low,Close,Volume
2019-12-27,51.236,51.236,50.9861,51.0601,16300.0
2019-12-30,51.0231,51.0971,50.5417,50.6806,24600.0
2019-12-31,50.6158,50.875,50.6158,50.8194,18800.0
2020-01-02,51.2915,51.5785,51.1527,51.5785,145100.0
2020-01-03,50.8009,51.2638,50.6343,51.1064,188600.0
2020-01-06,50.6621,51.1434,50.6621,51.1434,25700.0
2020-01-07,51.2267,51.4304,51.0601,51.3656,34900.0
2020-01-08,51.2638,51.9117,51.2638,51.6711,41600.0
2020-01-09,52.0321,52.1246,51.8469,52.0506,26800.0
2020-01-10,52.1524,52.1802,51.8377,51.9303,16600.0
2020-01-13,52.1339,52.3931,52.0506,52.3746,33700.0
2020-01-14,52.4023,52.5967,52.1987,52.4023,24200.0
2020-01-15,52.4116,52.5319,52.1617,52.3005,20500.0
2020-01-16,52.5967,52.8374,52.5134,52.8374,50500.0
2020-01-17,53.0318,53.0318,52.6893,52.8929,19300.0
2020-01-21,52.6893,52.8282,52.569,52.6986,26100.0
2020-01-22,52.9763,53.2354,52.8282,52.8374,23500.0
2020-01-23,52.8374,53.0318,52.5967,53.004,27500.0
2020-01-24,53.1984,53.2262,52.1246,52.4023,48200.0
2020-01-27,51.2823,51.6526,50.9953,51.3934,46800.0
2020-01-28,51.7451,52.1802,51.6803,52.0598,30000.0
2020-01-29,52.1802,52.1802,51.6896,51.7266,88800.0
2020-01-30,51.2915,51.9117,51.1897,51.9025,38800.0
2020-01-31,51.8192,51.8192,50.7361,50.8842,129600.0
2020-02-03,51.1157,51.8099,51.1157,51.6711,108300.0
2020-02-04,52.569,53.1614,52.4857,53.0225,44700.0
2020-02-05,53.5872,53.615,52.9948,53.2262,32300.0
2020-02-06,53.4483,53.5779,53.2817,53.5039,26300.0
2020-02-07,53.1521,53.1614,52.9115,52.9763,48800.0
2020-02-10,52.6245,53.3836,52.6245,53.3836,53500.0
2020-02-11,53.6983,53.9852,53.652,53.8094,67500.0
2020-02-12,54.1148,54.4203,54.1056,54.411,68800.0
2020-02-13,54.0408,54.5221,54.013,54.3555,26000.0
2020-02-14,54.4111,54.5962,54.3092,54.4481,25800.0
2020-02-18,54.2815,54.5777,54.2444,54.4851,33500.0
2020-02-19,54.8369,55.1979,54.8369,55.0683,33600.0
2020-02-20,54.9387,55.0498,53.9112,54.624,69900.0
2020-02-21,54.374,54.374,53.5779,53.7538,29700.0
2020-02-24,51.8562,52.3746,51.634,51.8747,36000.0
2020-02-25,52.282,52.4579,50.2733,50.3381,88000.0
2020-02-26,50.5695,51.3193,50.1622,50.3196,60100.0
2020-02-27,49.218,50.0234,48.3479,48.3479,112800.0
2020-02-28,46.4873,48.2461,46.3114,48.2461,138600.0
2020-03-02,48.3942,50.0048,47.8758,50.0048,59300.0
2020-03-03,50.0974,50.5325,48.2553,48.8015,246600.0
2020-03-04,49.3846,50.7176,49.1903,50.6528,42100.0
2020-03-05,49.3569,50.2085,48.8848,49.3384,33300.0
2020-03-06,47.4963,48.5515,47.1353,48.3942,55100.0
2020-03-09,45.1358,46.765,44.4323,44.9877,100100.0
2020-03-10,46.7279,47.089,44.8766,47.089,52300.0
2020-03-11,46.1078,46.2836,44.5063,45.1913,65800.0
2020-03-12,42.7013,42.9605,40.8129,41.0814,235800.0
2020-03-13,43.1549,44.4138,40.9888,44.0435,564600.0
2020-03-16,40.0168,42.4884,38.508,38.8783,190700.0
2020-03-17,39.8132,41.8774,39.156,41.3405,55900.0
2020-03-18,38.9616,40.2112,37.1473,38.6283,88200.0
2020-03-19,38.4802,40.5537,37.8693,39.517,182200.0
2020-03-20,40.5445,41.0258,38.0544,38.0544,108000.0
2020-03-23,38.0914,38.8783,37.2306,38.0729,56800.0
2020-03-24,39.8595,41.5849,39.8595,41.4457,58200.0
2020-03-25,41.6127,43.2824,40.9448,41.5849,77500.0
2020-03-26,41.8817,43.9596,41.8817,43.8297,115000.0
2020-03-27,42.3826,43.1247,42.095,42.1229,74300.0
2020-03-30,42.4939,43.5978,42.3362,43.505,37900.0
2020-03-31,43.5143,43.9503,42.8464,43.1247,26200.0
